SESSIONID,PREVSESSIONID,LICENSEPLATE,CARPARKNUMBER,VEHICLETYPE,LABEL_TYPE,TRANSACTION_TYPE,SESSIONSTART,SESSIONEND,TOTAL_CHARGE,DURATION,FIRST_ADVISORY_SENT_AT,FINAL_ADVISORY_SENT_AT,PAYMENT_STATUS,BILLINGID,PAYMENTID,TXN_STATUS,PATCH_STATUS,REDEMPTION,EFFECTIVE_CHARGE,REDEMPTION_TYPE
0PL81-E-00001-20211216191237,null,SKR9613Y,PL81,C,season_W,LPRS,16/12/2021 19:12:37,17/12/2021 10:07:32,0,895,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216195715,null,SDY99L,PL80,C,season_W,PHDB,16/12/2021 19:57:15,17/12/2021 10:49:44,0,892,"","",,"","",EXITED,,0,0,
0PL80-E-00004-20211216183949,null,SLH2189S,PL80,C,SHORT TERM,LPRS,16/12/2021 18:39:49,16/12/2021 19:01:20,0.440000000000000002,22,"","",PAID,"","",ENDED,,0,0.440000000000000002,
0PL80-L-00285-20211216120306,0PL80-L-00285-20211216115503,SGA975Z,PL80,C,season_W,PHDB,16/12/2021 12:03:06,16/12/2021 12:07:20,0,4,"","",,"","",EXITED,,0,0,
0PL80-L-00285-20211216115435,0PL80-E-00003-20211212193208,SGA975Z,PL80,C,season_W,PHDB,16/12/2021 11:54:35,16/12/2021 11:54:55,0,0,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211216190725,null,SKP2454X,PL80,C,SHORT TERM,LPRS,16/12/2021 19:07:25,16/12/2021 19:13:01,0,6,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216190225,null,SLR4772S,PL80,C,SHORT TERM,LPRS,16/12/2021 19:02:25,16/12/2021 19:16:16,0,14,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216190851,null,SMU3994Y,PL81,C,SHORT TERM,LPRS,16/12/2021 19:08:51,16/12/2021 19:16:33,0,8,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216200631,null,SJP8660P,PL80,C,SHORT TERM,LPRS,16/12/2021 20:06:31,16/12/2021 20:08:32,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216191955,null,SLR9991T,PL80,C,SHORT TERM,PHDB,16/12/2021 19:19:55,16/12/2021 19:22:11,0,3,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216193514,null,SHC8506U,PL81,C,SHORT TERM,LPRS,16/12/2021 19:35:14,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00002-20211216193425,null,SJL228D,PL80,C,season_W,LPRS,16/12/2021 19:34:25,16/12/2021 19:39:30,0,5,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216200740,null,GBH9780G,PL81,C,SHORT TERM,LPRS,16/12/2021 20:07:40,16/12/2021 20:10:08,0,3,"","",,"","",ENDED,,0,0,
0PL80-L-00274-20211216190327,0PL80-E-00003-20211216185219,SMD8244K,PL80,C,SHORT TERM,LPRS,16/12/2021 19:03:27,16/12/2021 19:45:18,0.839999999999999969,42,"","",PAID,"","",ENDED,,0,0.839999999999999969,
0PL80-E-00002-20211216174823,null,SNB7594E,PL80,C,SHORT TERM,LPRS,16/12/2021 17:48:23,16/12/2021 19:46:21,2.35999999999999988,118,"","",PAID,"","",ENDED,,0,2.35999999999999988,
0PL81-E-00001-20211216194835,null,SGZ6595R,PL81,C,SHORT TERM,LPRS,16/12/2021 19:48:35,16/12/2021 19:49:23,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216195232,null,GBH7754X,PL81,C,SHORT TERM,LPRS,16/12/2021 19:52:32,16/12/2021 19:53:52,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216195102,null,SHD9316P,PL81,C,SHORT TERM,LPRS,16/12/2021 19:51:02,16/12/2021 19:56:39,0,5,"","",,"","",ENDED,,0,0,
0PL80-L-00168-20211216201025,0PL80-E-00004-20211216181732,SLK7716Y,PL80,C,season_W,LPRS,16/12/2021 20:10:25,16/12/2021 20:10:27,0,0,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216202032,null,SLZ7755E,PL80,C,SHORT TERM,LPRS,16/12/2021 20:20:32,16/12/2021 21:05:43,0.900000000000000022,45,"","",PAID,"","",ENDED,,0,0.900000000000000022,
0PL81-E-00001-20211216193640,null,SMC3867B,PL81,C,grassroots,LPRS,16/12/2021 19:36:40,16/12/2021 20:13:02,0,37,"","",,"","",ENDED,,0,0,
0PL80-L-00678-20211216201246,0PL80-L-00678-20211216192821,SLZ3637P,PL80,C,SHORT TERM,LPRS,16/12/2021 20:12:46,16/12/2021 20:13:06,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216200021,null,PC7916G,PL81,C,SHORT TERM,LPRS,16/12/2021 20:00:21,16/12/2021 20:14:17,0,14,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216201241,null,SKK286D,PL80,C,SHORT TERM,LPRS,16/12/2021 20:12:41,16/12/2021 20:14:29,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00005-20211216202149,null,SLB1919R,PL80,C,SHORT TERM,LPRS,16/12/2021 20:21:49,16/12/2021 20:22:30,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216201544,null,SLT1933D,PL81,C,SHORT TERM,LPRS,16/12/2021 20:15:44,16/12/2021 20:23:34,0,8,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216202747,null,GBJ4949K,PL80,C,SHORT TERM,LPRS,16/12/2021 20:27:47,16/12/2021 20:40:19,0,13,"","",,"","",ENDED,,0,0,
0PL80-L-00557-20211216200735,0PL80-E-00004-20211216192301,SLS4092R,PL80,C,SHORT TERM,LPRS,16/12/2021 20:07:35,16/12/2021 20:24:40,0,17,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216191536,null,SLP1272Z,PL80,C,SHORT TERM,LPRS,16/12/2021 19:15:36,16/12/2021 20:23:55,1.3600000000000001,68,2021-12-16,"",UNPAID_M,"","",ENDED,,0,1.3600000000000001,
0PL80-L-00333-20211216191009,0PL80-E-00004-20211216184337,SLG491L,PL80,C,SHORT TERM,LPRS,16/12/2021 19:10:09,16/12/2021 20:27:07,1.54000000000000004,77,"","",PAID,"","",ENDED,,0,1.54000000000000004,
0PL80-E-00004-20211216203029,null,SMY6808L,PL80,C,season_W,LPRS,16/12/2021 20:30:29,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00002-20211216191617,null,SJG8838S,PL80,C,season_W,LPRS,16/12/2021 19:16:17,16/12/2021 20:51:26,0,95,"","",,"","",ENDED,,0,0,
0PL80-L-00677-20211216201246,0PL80-E-00004-20211216195103,SMU4533M,PL80,C,SHORT TERM,LPRS,16/12/2021 20:12:46,16/12/2021 20:50:31,0.760000000000000009,38,"","",PAID,"","",ENDED,,0,0.760000000000000009,
0PL80-E-00003-20211216202445,null,SMN6044G,PL80,C,SHORT TERM,LPRS,16/12/2021 20:24:45,16/12/2021 20:51:22,0.540000000000000036,27,"","",UNPAID,"","",ENDED,,0,0.540000000000000036,
0PL80-E-00003-20211216191701,null,SMS6644Z,PL80,C,season_W,PHDB,16/12/2021 19:17:01,16/12/2021 21:21:41,0,124,"","",,"","",EXITED,,0,0,
0PL80-E-00003-20211216201345,null,SLE7170C,PL80,C,SHORT TERM,PHDB,16/12/2021 20:13:45,16/12/2021 21:05:02,0,52,"","",WAIVED,"","",EXITED,,0,0,
0PL80-E-00004-20211216194650,null,SNC5999D,PL80,C,SHORT TERM,LPRS,16/12/2021 19:46:50,16/12/2021 21:08:09,1.6399999999999999,82,"","",PAID,"","",ENDED,,0,1.6399999999999999,
0PL80-L-00620-20211216192533,null,SHC5665M,PL80,C,season_W,LPRS,16/12/2021 19:25:33,17/12/2021 06:15:42,0,650,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216193708,null,SML552G,PL80,C,SHORT TERM,LPRS,16/12/2021 19:37:08,16/12/2021 21:56:34,2.7799999999999998,139,"","",PAID,"","",ENDED,,0,2.7799999999999998,
0PL80-E-00002-20211216194918,null,SCJ7000R,PL80,C,season_W,PHDB,16/12/2021 19:49:18,17/12/2021 06:37:28,0,648,"","",,"","",EXITED,,0,0,
0PL80-E-00004-20211216201749,null,SMM4696T,PL80,C,season_W,LPRS,16/12/2021 20:17:49,17/12/2021 06:42:49,0,625,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216192114,null,SJU4560U,PL80,C,season_W,LPRS,16/12/2021 19:21:14,17/12/2021 08:26:27,0,785,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216194231,null,SKV8832S,PL81,C,season_W,PHDB,16/12/2021 19:42:31,17/12/2021 07:59:52,0,737,"","",,"","",EXITED,,0,0,
0PL80-L-00587-20211216200222,0PL80-E-00003-20211216190155,SBH7766L,PL80,C,season_W,LPRS,16/12/2021 20:02:22,17/12/2021 08:40:00,0,758,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216195832,null,SJF4504L,PL80,C,season_W,LPRS,16/12/2021 19:58:32,17/12/2021 09:15:40,0,797,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216192220,null,SJJ2253C,PL81,C,season_W,PHDB,16/12/2021 19:22:20,17/12/2021 09:34:29,0,852,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211216180115,null,SJE9383R,PL80,C,SHORT TERM,LPRS,16/12/2021 18:01:15,16/12/2021 19:22:12,1.62000000000000011,81,"","",PAID,"","",ENDED,,0,1.62000000000000011,
0PL80-E-00003-20211216191837,null,SGU427J,PL80,C,SHORT TERM,LPRS,16/12/2021 19:18:37,16/12/2021 19:25:47,0,7,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216192337,null,SJY1185T,PL80,C,SHORT TERM,LPRS,16/12/2021 19:23:37,16/12/2021 19:25:51,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216161544,null,SLM4404G,PL81,C,SHORT TERM,LPRS,16/12/2021 16:15:44,16/12/2021 19:32:30,3.93999999999999995,197,"","",PAID,"","",ENDED,,0,3.93999999999999995,
0PL80-L-00296-20211216180224,0PL80-E-00003-20211216175858,GBF4033Z,PL80,C,SHORT TERM,LPRS,16/12/2021 18:02:24,16/12/2021 19:37:42,1.89999999999999991,95,2021-12-16,"",UNPAID_M,"","",ENDED,,0,1.89999999999999991,
0PL80-E-00002-20211216200858,null,SJH7704X,PL80,C,SHORT TERM,LPRS,16/12/2021 20:08:58,16/12/2021 20:11:10,0,3,"","",,"","",ENDED,,0,0,
0PL81-L-000L1-20211216194329,0PL81-E-00001-20211216194039,SLC6100Y,PL81,C,SHORT TERM,PHDB,16/12/2021 19:43:29,16/12/2021 19:50:10,0,7,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216194241,null,SMC3195G,PL81,C,SHORT TERM,LPRS,16/12/2021 19:42:41,16/12/2021 19:51:06,0,9,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216195032,null,SGX839M,PL80,C,SHORT TERM,LPRS,16/12/2021 19:50:32,16/12/2021 19:52:54,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216193633,null,SHA1388A,PL81,C,season_W,LPRS,16/12/2021 19:36:33,16/12/2021 19:54:08,0,18,"","",,"","",ENDED,,0,0,
0PL81-L-00143-20211216195718,0PL81-E-00001-20211216191715,SLG1102D,PL81,C,season_W,PHDB,16/12/2021 19:57:18,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00003-20211216195645,null,SGV6711T,PL80,C,season_W,PHDB,16/12/2021 19:56:45,16/12/2021 20:01:28,0,5,"","",,"","",ENDED,,0,0,
0PL80-L-00272-20211216192503,0PL80-E-00004-20211216191850,SMD6542M,PL80,C,SHORT TERM,LPRS,16/12/2021 19:25:03,16/12/2021 20:01:00,0.719999999999999973,36,"","",PAID,"","",ENDED,,0,0.719999999999999973,
0PL81-E-00001-20211216200340,null,SLT6700B,PL81,C,SHORT TERM,PHDB,16/12/2021 20:03:40,16/12/2021 20:05:14,0,2,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216200241,null,SLU970Y,PL81,C,SHORT TERM,LPRS,16/12/2021 20:02:41,16/12/2021 20:06:58,0,4,"","",,"","",ENDED,,0,0,
0PL81-L-00076-20211216201010,0PL81-E-00001-20211216200740,GBH9780G,PL81,C,SHORT TERM,LPRS,16/12/2021 20:10:10,16/12/2021 20:16:46,0,6,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216191532,null,SJU2916R,PL80,C,SHORT TERM,LPRS,16/12/2021 19:15:32,16/12/2021 20:08:08,1.06000000000000005,53,"","",PAID,"","",ENDED,,0,1.06000000000000005,
0PL81-E-00001-20211213130730,null,SLT6259J,PL81,C,SHORT TERM,LPRS,13/12/2021 13:07:30,13/12/2021 15:25:52,0,138,2021-12-13,"",WAIVED,"","",ENDED,,0,2.75999999999999979,
0PL80-E-00004-20211216200750,null,SHC1574T,PL80,C,SHORT TERM,LPRS,16/12/2021 20:07:50,16/12/2021 20:19:57,0,12,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216201736,null,SHD3159R,PL81,C,SHORT TERM,LPRS,16/12/2021 20:17:36,16/12/2021 20:21:37,0,4,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216202422,null,SMS5459Z,PL80,C,season_W,LPRS,16/12/2021 20:24:22,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00001-20211216203820,null,SHA4236K,PL80,C,SHORT TERM,LPRS,16/12/2021 20:38:20,16/12/2021 20:39:17,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216203756,null,SMQ7249K,PL81,C,SHORT TERM,LPRS,16/12/2021 20:37:56,16/12/2021 20:39:30,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216193520,null,SKW3246L,PL80,C,SHORT TERM,LPRS,16/12/2021 19:35:20,16/12/2021 20:29:41,1.08000000000000007,54,"","",PAID,"","",ENDED,,0,1.08000000000000007,
0PL80-L-00294-20211216195228,0PL80-E-00004-20211216180320,SKH2448G,PL80,C,SHORT TERM,LPRS,16/12/2021 19:52:28,16/12/2021 20:30:20,0.760000000000000009,38,"","",PAID,"","",ENDED,,0,0.760000000000000009,
0PL80-E-00004-20211216201008,null,SMC5995B,PL80,C,SHORT TERM,LPRS,16/12/2021 20:10:08,16/12/2021 20:31:21,0.419999999999999984,21,"","",PAID,"","",ENDED,,0,0.419999999999999984,
0PL81-E-00001-20211216203816,null,GBL597H,PL81,C,SHORT TERM,LPRS,16/12/2021 20:38:16,16/12/2021 20:42:41,0,4,"","",,"","",ENDED,,0,0,
0PL80-L-00827-20211216203005,0PL80-E-00002-20211216201103,SLW4062G,PL80,C,SHORT TERM,LPRS,16/12/2021 20:30:05,16/12/2021 20:43:59,0,13,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216204344,null,SMM9231T,PL80,C,SHORT TERM,LPRS,16/12/2021 20:43:44,16/12/2021 20:45:16,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216200922,null,SLJ893U,PL80,C,season_W,PHDB,16/12/2021 20:09:22,17/12/2021 09:45:53,0,816,"","",,"","",EXITED,,0,0,
0PL80-E-00004-20211216204122,null,GBB9862K,PL80,C,SHORT TERM,LPRS,16/12/2021 20:41:22,16/12/2021 20:50:43,0,9,"","",,"","",ENDED,,0,0,
0PL80-L-00213-20211216204635,0PL80-E-00004-20211216204310,SGZ1716S,PL80,C,season_W,LPRS,16/12/2021 20:46:35,16/12/2021 20:50:55,0,4,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216193738,null,SGE6222C,PL81,C,season_W,LPRS,16/12/2021 19:37:38,16/12/2021 20:57:58,0,80,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216200738,null,SMF3640Y,PL80,C,season_W,LPRS,16/12/2021 20:07:38,17/12/2021 11:00:18,0,893,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216202145,null,SGP1634Y,PL81,C,season_W,LPRS,16/12/2021 20:21:45,16/12/2021 23:28:09,0,187,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216195506,null,SJU3194A,PL80,C,SHORT TERM,LPRS,16/12/2021 19:55:06,16/12/2021 21:05:28,1.39999999999999991,70,"","",PAID,"","",ENDED,,0,1.39999999999999991,
0PL80-E-00003-20211216201359,null,SMD6155Y,PL80,C,SHORT TERM,LPRS,16/12/2021 20:13:59,16/12/2021 21:32:44,1.58000000000000007,79,"","",PAID,"","",ENDED,,0,1.58000000000000007,
0PL81-E-00001-20211216202158,null,SLZ6167J,PL81,C,SHORT TERM,LPRS,16/12/2021 20:21:58,16/12/2021 22:06:15,2.10000000000000009,105,"","",PAID,"","",ENDED,,0,2.10000000000000009,
0PL81-E-00001-20211216191451,null,SLG9387X,PL81,C,SHORT TERM,LPRS,16/12/2021 19:14:51,16/12/2021 22:27:57,3.85999999999999988,193,"","",PAID,"","",ENDED,,0,3.85999999999999988,
0PL81-E-00001-20211216203334,null,GBF9877Y,PL81,C,season_W,LPRS,16/12/2021 20:33:34,16/12/2021 23:28:12,0,175,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216201942,null,SLZ4008Z,PL81,C,SHORT TERM,LPRS,16/12/2021 20:19:42,16/12/2021 20:47:10,0.560000000000000053,28,"","",PAID,"","",ENDED,,0,0.560000000000000053,
0PL81-E-00001-20211216204849,null,SJJ7976S,PL81,C,season_W,PHDB,16/12/2021 20:48:49,17/12/2021 07:33:43,0,645,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216203808,null,SMH1957L,PL81,C,SHORT TERM,LPRS,16/12/2021 20:38:08,16/12/2021 20:38:45,0,0,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216191126,null,SML1258A,PL81,C,season_W,PHDB,16/12/2021 19:11:26,16/12/2021 19:20:45,0,9,"","",,"","",EXITED,,0,0,
0PL80-L-00034-20211216192520,0PL80-L-00034-20211216163145,SMJ404L,PL80,C,season_W,LPRS,16/12/2021 19:25:20,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00004-20211216192218,null,SLZ3637P,PL80,C,SHORT TERM,LPRS,16/12/2021 19:22:18,16/12/2021 19:27:55,0,5,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216192910,null,SMC1881Y,PL81,C,season_W,PHDB,16/12/2021 19:29:10,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00003-20211216192034,null,SLD3999K,PL80,C,SHORT TERM,LPRS,16/12/2021 19:20:34,16/12/2021 19:30:05,0,10,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216180954,null,SJM3059A,PL80,C,SHORT TERM,LPRS,16/12/2021 18:09:54,16/12/2021 19:32:14,1.65999999999999992,83,"","",PAID,"","",ENDED,,0,1.65999999999999992,
0PL80-E-00005-20211216194328,null,SHC5334T,PL80,C,SHORT TERM,LPRS,16/12/2021 19:43:28,16/12/2021 19:44:39,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216193426,null,GBK5752Z,PL81,C,SHORT TERM,LPRS,16/12/2021 19:34:26,16/12/2021 19:44:47,0,10,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216193745,null,YK2575R,PL80,C,SHORT TERM,LPRS,16/12/2021 19:37:45,16/12/2021 19:53:19,0,16,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216202838,null,SMJ3878H,PL81,C,season_W,LPRS,16/12/2021 20:28:38,17/12/2021 07:20:58,0,652,"","",,"","",ENDED,,0,0,
0PL80-L-00271-20211216192348,0PL80-E-00003-20211216183425,SMP1827L,PL80,C,SHORT TERM,LPRS,16/12/2021 19:23:48,16/12/2021 19:58:17,0.699999999999999956,35,"","",PAID,"","",ENDED,,0,0.699999999999999956,
0PL81-E-00001-20211216200424,null,SHD3522A,PL81,C,SHORT TERM,LPRS,16/12/2021 20:04:24,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00002-20211216185142,null,SJQ1773M,PL80,C,SHORT TERM,LPRS,16/12/2021 18:51:42,16/12/2021 20:06:35,1.5,75,"","",PAID,"","",ENDED,,0,1.5,
0PL80-E-00003-20211216192244,null,SGJ2103M,PL80,C,SHORT TERM,LPRS,16/12/2021 19:22:44,16/12/2021 20:09:07,0.939999999999999947,47,"","",PAID,"","",ENDED,,0,0.939999999999999947,
0PL80-E-00005-20211216193948,null,GBB6945A,PL80,C,SHORT TERM,LPRS,16/12/2021 19:39:48,16/12/2021 20:11:05,0.640000000000000013,32,"","",,"","",ENDED,,0,0,
0PL81-L-00074-20211216200615,null,SNA8174H,PL81,C,SHORT TERM,LPRS,16/12/2021 20:06:15,16/12/2021 20:12:21,0,6,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216201548,null,SNB9588K,PL81,C,season_W,PHDB,16/12/2021 20:15:48,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00003-20211216201136,null,GBL6397D,PL80,C,SHORT TERM,LPRS,16/12/2021 20:11:36,16/12/2021 20:17:17,0,6,"","",,"","",ENDED,,0,0,
0PL80-L-00688-20211216093535,0PL80-E-00001-20211216093438,SJQ3286P,PL80,C,SHORT TERM,PHDB,16/12/2021 09:35:35,16/12/2021 10:02:42,0.540000000000000036,27,"","",PAID,pi_3K7Iu4Ep0h9td3Zk1p3z2xK1,BILL3HSf6D,EXITED,,0,0.540000000000000036,
0PL80-E-00004-20211216201143,null,SBU188H,PL80,C,SHORT TERM,PHDB,16/12/2021 20:11:43,16/12/2021 20:18:31,0,7,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211216201525,null,SMN6385Y,PL80,C,SHORT TERM,LPRS,16/12/2021 20:15:25,16/12/2021 20:25:30,0,10,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216181955,null,GBH8842T,PL80,C,SHORT TERM,LPRS,16/12/2021 18:19:55,16/12/2021 20:30:19,2.62000000000000011,131,2021-12-16,"",UNPAID_M,"","",ENDED,,0,2.62000000000000011,
0PL80-L-00571-20211216202615,null,GBC868Z,PL80,C,SHORT TERM,LPRS,16/12/2021 20:26:15,16/12/2021 20:33:56,0,7,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216203951,null,SLQ3287M,PL80,C,SHORT TERM,LPRS,16/12/2021 20:39:51,16/12/2021 20:42:20,0,3,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216204330,null,SLQ3287M,PL81,C,SHORT TERM,LPRS,16/12/2021 20:43:30,"",0,"","","",,"","",STARTED,,0,0,
0PL81-E-00001-20211216204501,null,SMR821Z,PL81,C,SHORT TERM,LPRS,16/12/2021 20:45:01,16/12/2021 20:45:48,0,0,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216204401,null,SKG679A,PL80,C,SHORT TERM,LPRS,16/12/2021 20:44:01,16/12/2021 20:46:25,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211216194827,null,SMV9640Z,PL80,C,SHORT TERM,PHDB,16/12/2021 19:48:27,16/12/2021 20:49:43,1.21999999999999997,61,"","",,"","",EXITED,,0,1.21999999999999997,
0PL80-E-00005-20211216200946,null,GQ3688Z,PL80,C,SHORT TERM,LPRS,16/12/2021 20:09:46,16/12/2021 20:56:58,0.939999999999999947,47,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216205040,null,SGH2991B,PL81,C,season_W,LPRS,16/12/2021 20:50:40,16/12/2021 20:50:40,0,0,"","",FC_WAIVED,"","",ENDED,,0,0,
0PL80-E-00002-20211216204414,null,SLR2354D,PL80,C,season_W,LPRS,16/12/2021 20:44:14,16/12/2021 21:32:34,0,48,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216204628,null,SKA5271R,PL80,C,MULTIPLE,PHDB,16/12/2021 20:46:28,16/12/2021 21:32:14,0,46,"","",WAIVED,"","",EXITED,,0,0,
0PL81-E-00001-20211216195646,null,SLX7653B,PL81,C,season_W,LPRS,16/12/2021 19:56:46,17/12/2021 05:51:31,0,595,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211216192855,null,SLU5590C,PL80,C,season_W,LPRS,16/12/2021 19:28:55,17/12/2021 06:33:29,0,665,"","",,"","",ENDED,,0,0,
0PL81-L-00077-20211216201010,0PL81-L-00077-20211216191620,SMV8353J,PL81,C,season_W,PHDB,16/12/2021 20:10:10,16/12/2021 20:18:37,0,8,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216201537,null,SMM8790C,PL81,C,season_W,LPRS,16/12/2021 20:15:37,17/12/2021 07:57:04,0,702,"","",,"","",ENDED,,0,0,
0PL81-L-00086-20211216201423,null,SLG517Y,PL81,C,season_W,PHDB,16/12/2021 20:14:23,17/12/2021 07:28:46,0,674,"","",,"","",EXITED,,0,0,
0PL80-L-00558-20211216200735,0PL80-E-00003-20211216185518,GBE3179Z,PL80,C,season_W,LPRS,16/12/2021 20:07:35,17/12/2021 07:42:47,0,695,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216193623,null,SMJ2775C,PL81,C,season_W,PHDB,16/12/2021 19:36:23,17/12/2021 07:41:24,0,725,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211216201935,null,SNB1087S,PL81,C,season_W,LPRS,16/12/2021 20:19:35,17/12/2021 08:18:40,0,719,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211216195154,null,SMA2401D,PL80,C,season_W,LPRS,16/12/2021 19:51:54,17/12/2021 09:29:34,0,818,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216201821,null,SLM1730J,PL81,C,season_W,PHDB,16/12/2021 20:18:21,17/12/2021 08:04:59,0,706,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211216202147,null,SJG2147S,PL80,C,SHORT TERM,LPRS,16/12/2021 20:21:47,17/12/2021 08:29:22,9.35999999999999943,728,2021-12-17,"",UNPAID_M,"","",ENDED,,0,9.35999999999999943,
0PL80-E-00001-20211216174217,null,GX2350S,PL80,C,SHORT TERM,LPRS,16/12/2021 17:42:17,16/12/2021 19:38:15,2.31999999999999984,116,"","",PAID,"","",ENDED,,0,2.31999999999999984,
0PL80-E-00004-20211216184611,null,SMN8671H,PL80,C,SHORT TERM,LPRS,16/12/2021 18:46:11,16/12/2021 19:39:51,1.06000000000000005,53,"","",PAID,"","",ENDED,,0,1.06000000000000005,
0PL81-E-00001-20211216194625,null,SHF326J,PL81,C,SHORT TERM,LPRS,16/12/2021 19:46:25,16/12/2021 19:48:18,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211216194917,null,SME6198T,PL81,C,SHORT TERM,LPRS,16/12/2021 19:49:17,16/12/2021 19:50:33,0,1,"","",,"","",ENDED,,0,0,
0PL80-L-00L15-20211216195021,0PL80-L-00L15-20211216195002,JSX6036,PL80,C,SHORT TERM,LPRS,16/12/2021 19:50:21,16/12/2021 19:51:29,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00005-20211216195157,null,SLQ3896E,PL80,C,SHORT TERM,LPRS,16/12/2021 19:51:57,16/12/2021 19:52:45,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00005-20211216200048,null,SLK1433C,PL80,C,SHORT TERM,LPRS,16/12/2021 20:00:48,16/12/2021 20:02:30,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211216185836,null,SHA4797H,PL80,C,SHORT TERM,LPRS,16/12/2021 18:58:36,16/12/2021 20:04:41,1.32000000000000006,66,"","",PAID,"","",ENDED,,0,1.32000000000000006,
0PL80-E-00005-20211216200953,null,GBJ2246T,PL80,C,SHORT TERM,LPRS,16/12/2021 20:09:53,16/12/2021 20:10:53,0,1,"","",,"","",ENDED,,0,0,
